,country,name,symbol,issuer,isin,asset_class,currency,underlying
1901,india,Edelweiss Banking And Psu Debt Fund Direct Growth,0P0000ZK6O,Edelweiss Asset Management Limited,INF843K01FC8,bond,INR,
1902,india,Edelweiss Banking And Psu Debt Fund Regular Growth,0P0000ZK6M,Edelweiss Asset Management Limited,INF843K01FK1,bond,INR,
1903,india,Pgim India Banking And Psu Debt Fund Monthly Dividend Payout,0P0000Y81O,DHFL Pramerica Asset Managers Private Limited,INF223J01SU0,bond,INR,
1904,india,Pgim India Banking And Psu Debt Fund Direct Plan Regular Bonus,0P0000YG7Q,DHFL Pramerica Asset Managers Private Limited,INF223J01VI9,bond,INR,
1905,india,Pgim India Banking And Psu Debt Fund Quarterly Dividend Payout,0P000131Y2,DHFL Pramerica Asset Managers Private Limited,INF223J01VV2,bond,INR,
1906,india,Pgim India Banking And Psu Debt Fund Direct Plan Annual Dividend Payout,0P00015KUF,DHFL Pramerica Asset Managers Private Limited,INF223J01WD8,bond,INR,
1907,india,Pgim India Banking And Psu Debt Fund Growth,0P0000Y81N,DHFL Pramerica Asset Managers Private Limited,INF223J01SW6,bond,INR,
1908,india,Pgim India Banking And Psu Debt Fund Direct Plan Monthly Dividend Payout,0P0000Y81Q,DHFL Pramerica Asset Managers Private Limited,INF223J01SX4,bond,INR,
1909,india,Hdfc Corporate Bond Growth,0P0000POU0,HDFC Asset Management Company Limited,INF179K01DC2,bond,INR,
1910,india,Hdfc Corporate Bond Fund Regular Option Normal Dividend Payout Option,0P00014JBL,HDFC Asset Management Company Limited,INF179KA1D33,bond,INR,
1911,india,Hdfc Corporate Bond Quarterly Dividend Payout,0P0000POU1,HDFC Asset Management Company Limited,INF179K01DD0,bond,INR,
1912,india,Kotak Corporate Bond-direct Plan-growth Option,0P0000XY00,Kotak Mahindra Asset Management Co Ltd,INF178L01BY0,bond,INR,
1913,india,L&t Triple Ace Bond Fund Direct Plan Semi Annual Dividend Payout,0P0000XV8M,L&T Investment Management Ltd,INF917K01HR4,bond,INR,
1914,india,Reliance Prime Debt Fund Bonus,0P00005UQ8,Reliance Nippon Life Asset Management Ltd,INF204KA12N8,bond,INR,
1915,india,Reliance Prime Debt Fund Monthly Dividend Payout,0P00005UQA,Reliance Nippon Life Asset Management Ltd,INF204K01EJ1,bond,INR,
1916,india,Reliance Prime Debt Fund Growth,0P00005UQ9,Reliance Nippon Life Asset Management Ltd,INF204K01EF9,bond,INR,
1917,india,Reliance Prime Debt Fund Quarterly Dividend Payout,0P00005UQB,Reliance Nippon Life Asset Management Ltd,INF204K01EL7,bond,INR,
1918,india,Franklin India Corporate Debt - Direct - Growth,0P0000XVR3,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FW8,bond,INR,
1919,india,Franklin India Corporate Debt Direct Half Yearly Dividend Payout,0P0000XVR6,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FU2,bond,INR,
1920,india,Franklin India Corporate Debt Direct Annual Dividend Payout,0P0000XVR2,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FX6,bond,INR,
1921,india,Franklin India Corporate Debt Direct Monthly Dividend Payout,0P0000XVR5,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FQ0,bond,INR,
1922,india,Franklin India Corporate Debt Direct Quarterly Dividend Payout,0P0000XVR7,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FS6,bond,INR,
